,Time,Ore_amps,Sulfur_tph,O2_scfm,Carbon_in,Sulf_in,CO3_in,O2,CO2,SO2,TCM,FeS2,CaCO3,T1,T2
0,0.0,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1020.0920324000001,1036.061618
1,10.043103448275863,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.8174059680001,1036.332298382
2,20.086206896551726,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.9786079200001,1036.403539286
3,30.12931034482759,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.9915001679999,1036.413125312
4,40.17241379310345,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.9939967319999,1036.415338322
5,50.21551724137931,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.99450939,1036.4159683760001
6,60.25862068965518,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.9946218540001,1036.416193502
7,70.30172413793103,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.9946507259999,1036.416288272
8,80.3448275862069,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.9946608780001,1036.416330968
9,90.38793103448276,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.994666152,1036.416349922
10,100.43103448275862,90.0,11.0,7400.0,0.87,0.64,17.92,v65,v61,v69,v44,v32,v40,1019.9946696980002,1036.41635741
11,110.47413793103448,83.90591880950173,11.0,7400.0,0.87,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1020.423843248,1035.185812286
12,120.51724137931036,83.90591880950173,10.365570177136041,7400.0,0.87,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1017.6998125100001,1033.979662292
13,130.56034482758622,83.90591880950173,10.365570177136041,7400.0,0.87,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1017.6624391280002,1033.920438134
14,140.60344827586206,83.90591880950173,10.365570177136041,7400.0,0.87,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1017.7778346980001,1034.130845138
15,150.64655172413794,83.90591880950173,10.365570177136041,7400.0,0.87,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1017.8821445000001,1034.428336934
16,160.6896551724138,83.90591880950173,10.365570177136041,7400.0,0.8089654081333907,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1017.957605306,1034.732219306
17,170.73275862068968,83.90591880950173,10.365570177136041,7400.0,0.8089654081333907,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1018.0094202140001,1035.006851696
18,180.77586206896552,83.90591880950173,10.365570177136041,7400.0,0.8089654081333907,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1018.0444726400001,1035.239318132
19,190.8189655172414,83.90591880950173,10.365570177136041,7400.0,0.8089654081333907,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1018.0680763099999,1035.428174276
20,200.86206896551724,83.90591880950173,10.365570177136041,7400.0,0.8089654081333907,0.6861331635499837,17.92,v65,v61,v69,v44,v32,v40,1018.083947126,1035.5773287739999
21,210.9051724137931,83.90591880950173,10.365570177136041,7400.0,0.8089654081333907,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1018.094613818,1035.6927226700002
22,220.94827586206895,83.90591880950173,10.365570177136041,7188.31428506018,0.8089654081333907,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1018.1017825160001,1035.780604268
23,230.99137931034483,83.90591880950173,10.81330866605206,7188.31428506018,0.8089654081333907,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1020.289662878,1036.431052718
24,241.03448275862073,83.90591880950173,10.81330866605206,7188.31428506018,0.8089654081333907,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1020.4923437240001,1036.55853572
25,251.07758620689657,83.90591880950173,10.81330866605206,7188.31428506018,0.8089654081333907,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1020.52980446,1036.616442854
26,261.12068965517244,92.96878419765326,10.81330866605206,7188.31428506018,0.8089654081333907,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1019.896881332,1038.489715742
27,271.16379310344826,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1019.354566226,1039.054656614
28,281.2068965517241,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1018.988140064,1038.9788478860003
29,291.25,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1018.741794512,1038.618439304
30,301.2931034482759,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.647239933901126,v65,v61,v69,v44,v32,v40,1018.576437062,1038.1659917900001
31,311.33620689655174,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.465494944,1037.719005332
32,321.3793103448276,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.3910675539998,1037.321362742
33,331.42241379310343,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.341132728,1036.987903598
34,341.46551724137936,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.307625188,1036.718674916
35,351.5086206896552,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.2851362580001,1036.5069736219998
36,361.55172413793105,92.96878419765326,10.81330866605206,7188.31428506018,0.8787918817249213,0.6861331635499837,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.2700391000001,1036.343718158
37,371.59482758620686,92.96878419765326,10.81330866605206,7269.844740562801,0.8787918817249213,0.6861331635499837,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.2599016260001,1036.219690652
38,381.6379310344828,92.96878419765326,10.81330866605206,7269.844740562801,0.8787918817249213,0.6861331635499837,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.253092658,1036.12657478
39,391.68103448275866,92.96878419765326,10.81330866605206,7269.844740562801,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.2485180480002,1036.057335422
40,401.7241379310345,95.92084064493976,10.81330866605206,7269.844740562801,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1018.0384751660001,1036.596350192
41,411.7672413793104,95.92084064493976,10.81330866605206,7269.844740562801,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1017.8604068720002,1036.7342881700001
42,421.8103448275862,95.92084064493976,10.81330866605206,7269.844740562801,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1017.740286068,1036.6794077
43,431.8534482758621,95.92084064493976,10.81330866605206,7269.844740562801,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1017.659556194,1036.541839082
44,441.8965517241379,95.92084064493976,10.640103673518716,7269.844740562801,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1016.7640380319999,1036.146568784
45,451.93965517241384,95.92084064493976,10.640103673518716,7269.844740562801,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1016.6507916620001,1035.9606120800001
46,461.98275862068965,95.92084064493976,10.640103673518716,7269.844740562801,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1016.6128763179998,1035.8161484
47,472.0258620689655,95.92084064493976,10.640103673518716,7204.988854161859,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1016.594707964,1035.701477438
48,482.06896551724145,95.92084064493976,10.640103673518716,7204.988854161859,0.8787918817249213,0.6869353382124805,17.92579858416955,v65,v61,v69,v44,v32,v40,1016.583992654,1035.611625776
49,492.11206896551727,95.92084064493976,10.640103673518716,7204.988854161859,0.8787918817249213,0.6869353382124805,17.72696819568978,v65,v61,v69,v44,v32,v40,1016.57711813,1035.542346422
50,502.15517241379314,95.92084064493976,10.640103673518716,7204.988854161859,0.8787918817249213,0.6869353382124805,17.72696819568978,v65,v61,v69,v44,v32,v40,1016.5725782420001,1035.489674696
51,512.198275862069,95.92084064493976,10.640103673518716,7204.988854161859,0.8787918817249213,0.6869353382124805,17.72696819568978,v65,v61,v69,v44,v32,v40,1016.5695504080002,1035.45009266
52,522.2413793103449,95.92084064493976,10.640103673518716,7204.988854161859,0.8787918817249213,0.6869353382124805,17.72696819568978,v65,v61,v69,v44,v32,v40,1016.567523572,1035.42063242
53,532.2844827586207,95.92084064493976,10.640103673518716,7204.988854161859,0.8787918817249213,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1016.5661646260002,1035.398881526
54,542.3275862068965,95.92084064493976,12.580723861639466,7204.988854161859,0.8787918817249213,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1025.971985696,1038.008542604
55,552.3706896551724,95.92084064493976,12.580723861639466,7204.988854161859,0.8787918817249213,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1026.834252134,1038.345018008
56,562.4137931034483,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1026.9882403699999,1038.431906582
57,572.4568965517242,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1027.00923422,1038.4431848240001
58,582.5,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1027.006335068,1038.427631906
59,592.5431034482758,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1027.0006907000002,1038.4034011879999
60,602.5862068965517,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1026.996019934,1038.378255296
61,612.6293103448277,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1026.992642054,1038.3554852600003
62,622.6724137931035,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1026.9902939,1038.33624029
63,632.7155172413793,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.72696819568978,v65,v61,v69,v44,v32,v40,1026.98868452,1038.320639726
64,642.7586206896552,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1026.987587798,1038.308343332
65,652.801724137931,95.92084064493976,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1026.9868422559998,1038.29884538
66,662.8448275862069,92.5127761758229,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.2279215840001,1037.6030220440002
67,672.8879310344827,92.5127761758229,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.432898618,1037.38836569
68,682.9310344827587,92.5127761758229,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.571369792,1037.410940408
69,692.9741379310345,92.5127761758229,12.580723861639466,7204.988854161859,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.6644934580002,1037.5404062359999
70,703.0172413793103,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.72702301,1037.705600966
71,713.0603448275863,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.768985744,1037.870041604
72,723.1034482758621,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.797141416,1038.0170235740002
73,733.1465517241379,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6379310293252689,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.816033046,1038.1406863460002
74,743.1896551724137,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.8287100680002,1038.2407665260002
75,753.2327586206898,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.8372182,1038.3195999920001
76,763.2758620689656,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.842929528,1038.3804726800001
77,773.3189655172414,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.846764284,1038.4267640360001
78,783.3620689655173,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.8493397060001,1038.461544014
79,793.4051724137931,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.8510698300001,1038.487420526
80,803.448275862069,92.5127761758229,12.580723861639466,7136.358378953257,0.8370573844537503,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1027.852232396,1038.506517626
81,813.4913793103448,92.5127761758229,11.019569967031964,7136.358378953257,0.8370573844537503,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1020.2897468480002,1036.42782143
82,823.5344827586208,92.27380266222872,11.019569967031964,7136.358378953257,0.8568436341605005,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1019.603112944,1036.110303302
83,833.5775862068966,92.27380266222872,11.019569967031964,7136.358378953257,0.8568436341605005,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1019.4928875320002,1036.027129424
84,843.6206896551724,92.27380266222872,11.019569967031964,7136.358378953257,0.8568436341605005,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1019.48576567,1036.0208699959999
85,853.6637931034483,92.27380266222872,11.019569967031964,7136.358378953257,0.8568436341605005,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1019.4946129760001,1036.04331623
86,863.7068965517242,92.27380266222872,11.019569967031964,7136.358378953257,0.8568436341605005,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1019.5034856620001,1036.075002098
87,873.75,92.27380266222872,11.019569967031964,7136.358378953257,0.8568436341605005,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1019.51013578,1036.1071988600002
88,883.7931034482758,92.27380266222872,11.019569967031964,7136.358378953257,0.8568436341605005,0.6003525473565675,17.932563368195257,v65,v61,v69,v44,v32,v40,1019.5147901299999,1036.136136434
89,893.8362068965519,92.27380266222872,11.019569967031964,7136.358378953257,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1019.517977984,1036.160513906
90,903.8793103448277,92.27380266222872,11.019569967031964,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1019.5201441940001,1036.180241852
91,913.9224137931035,92.27380266222872,11.019569967031964,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1019.5216114820001,1036.195775888
92,923.9655172413793,85.25015046847464,11.019569967031964,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1020.0165402380001,1034.7956227580003
93,934.0086206896552,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1012.7169260600001,1032.286354538
94,944.051724137931,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1012.2930175820002,1032.079997408
95,954.0948275862069,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1012.3591723879999,1032.289101014
96,964.1379310344829,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1012.470082826,1032.62929871
97,974.1810344827587,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1012.5579229880001,1032.987509564
98,984.2241379310345,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6003525473565675,17.15264094972531,v65,v61,v69,v44,v32,v40,1012.6197407480001,1033.315276496
99,994.2672413793103,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6734749251929006,17.15264094972531,v65,v61,v69,v44,v32,v40,1012.661908754,1033.594569248
100,1004.3103448275863,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6734749251929006,17.15264094972531,v65,v61,v69,v44,v32,v40,1012.6904010080001,1033.822406084
101,1014.3534482758621,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.709592338,1034.002853942
102,1024.396551724138,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.7225050160001,1034.142744272
103,1034.4396551724137,85.25015046847464,9.434935355060485,7534.13962647552,0.8568436341605005,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.7311903939999,1034.24944865
104,1044.4827586206898,85.25015046847464,9.434935355060485,7092.31586713556,0.8568436341605005,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.7370323660001,1034.329811342
105,1054.5258620689656,85.25015046847464,9.434935355060485,7092.31586713556,0.8568436341605005,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.740962396,1034.389718564
106,1064.5689655172414,85.25015046847464,9.434935355060485,7092.31586713556,0.8568436341605005,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.7436067940001,1034.43400238
107,1074.6120689655172,85.25015046847464,9.434935355060485,7092.31586713556,0.8060041493522311,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.7453866520002,1034.4665072840003
108,1084.655172413793,85.25015046847464,9.434935355060485,7092.31586713556,0.8060041493522311,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.7465849839998,1034.490223832
109,1094.698275862069,85.25015046847464,9.434935355060485,7092.31586713556,0.8060041493522311,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.7473920320001,1034.507439338
110,1104.7413793103449,85.25015046847464,9.434935355060485,7092.31586713556,0.8060041493522311,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.747935776,1034.519880092
111,1114.7844827586207,81.69866738447186,9.434935355060485,7092.31586713556,0.8060041493522311,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1012.9964100980002,1033.814944526
112,1124.8275862068965,81.69866738447186,9.434935355060485,7092.31586713556,0.8060041493522311,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1013.2080612440001,1033.60766891
113,1134.8706896551726,81.69866738447186,9.002560689148263,7092.31586713556,0.8060041493522311,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1011.2341844120001,1033.0835796679999
114,1144.9137931034484,81.69866738447186,9.002560689148263,7092.31586713556,0.8060041493522311,0.6734749251929006,17.53102409160788,v65,v61,v69,v44,v32,v40,1011.139190366,1033.155288266
115,1154.9568965517242,81.69866738447186,9.002560689148263,7092.31586713556,0.8060041493522311,0.6047892999977428,17.53102409160788,v65,v61,v69,v44,v32,v40,1011.170322716,1033.315740878
116,1165.0,81.69866738447186,9.002560689148263,7092.31586713556,0.8060041493522311,0.6047892999977428,17.53102409160788,v65,v61,v69,v44,v32,v40,1011.209139842,1033.490125688
117,1175.0431034482758,81.69866738447186,9.002560689148263,7092.31586713556,0.8060041493522311,0.6047892999977428,17.53102409160788,v65,v61,v69,v44,v32,v40,1011.23879459,1033.65090536
118,1185.0862068965516,81.69866738447186,9.002560689148263,7092.31586713556,0.8060041493522311,0.6047892999977428,17.53102409160788,v65,v61,v69,v44,v32,v40,1011.259467122,1033.78829396
